,spot_id,name,price,description,picurl
98,2021098,重庆融创渝乐小镇,0,重庆融创渝乐小镇位于重庆市沙坪坝区土主镇文兴大道9号，拥有4大主题功能区，共计22项游乐设备，是集游乐设备、科技体验、特色餐饮、主题商店、精彩演艺于一体的高品质娱乐小镇。四大主题区包含70米双螺旋U型过山车——【传奇双龙】，国际先进的8K、LED球幕飞行影院——【飞越重庆】，国内知名设备商量身订造主题矿车——【鱼鹰矿山车】，108米荧光动画摩天轮——【山城之光】，1500米复古式悬空小火车——【山城壹号】等游乐设备，以及山顶悬崖餐厅——【卡巴拉】、具有巨幕崖壁投影功能的水上餐厅——【秀色餐厅】、重现江州繁盛时期场景的沉浸风情商业街等【灯晃街】精品特色配套。,image/0100b1200084rmfdcBE5F_D_256_180.jpg
99,2021099,重庆北碚悦榕庄游泳池,80,,image/CghzgFW7IBaAHhe2AAA2JqrOqVs267_D_256_180.jpg
100,2021100,壹华里夜景公园,0,重庆壹华里夜景公园是南山上很好的夜景观赏点，也是重庆市可以同时看到渝中、南岸、九龙坡、巴南和大渡口区等主城5区夜景的夜景公园，更是南岸区政府“三区两带”发展布局里，南山生态带发展的重要一环。,image/01A25120008azp6pk8840_D_256_180.jpg
101,2021101,大队长主题火锅,0,,
102,2021102,长江三峡,0,长江三峡西起重庆白帝城，东至宜昌南津关，是长江一段山水壮丽的大峡谷，为中国十大风景名胜之一。作为中国古文化发源地之一，这里有着众多的名胜古迹，诸如白帝城、黄陵、南津关等。其中，以瞿塘峡特别险峻，两岸断崖壁立，相距不足一百公尺。,image/10091f000001gsqkqEDF0_D_256_180.jpg
103,2021103,丰都鬼城,100,丰都鬼城位于重庆市丰都县城的长江北岸，是传说中“阴曹地府”所在地，也是中国幽冥文化的集中体现地。传说中幽冥界的奈何桥、十八层地狱等，在这里都有真实的存在。丰都鬼城游览起来非常方便。进入景区大门后，按照指示牌，沿着一条登山路向山上游览即可。途中会经过哼哈祠、奈何桥、鬼门关、黄泉路、阎罗殿和十八层地狱等大家熟悉的地点。还可以在鬼城内，看到牛头马面、阴间判官、阎罗王等传说中的人物塑像，而十八层地狱讲诉的是劝人为善、勿作恶的因果报应传统观念。这些传说中幽冥界的去处，充分反映了中国人对生与死、鬼魂和地狱等传统的认知。有兴趣的话，可以跟随一位导游，听听故事，了解下古代的风俗禁忌。在城内游玩的时候不能错过的就是网红师傅表演的石来运转，三百多斤重的铁石表演是力量的呈现，让人由衷钦佩。,image/0102b120007ursg8937FE_D_256_180.jpg
104,2021104,大型山水实景演艺《烽烟三国》,0,东汉末年，山河动荡，刘汉王朝气数将尽。内有十常侍颠倒黑白，祸乱朝纲；外有张氏兄弟高呼“苍天当死，黄天当立”的口号，掀起浩大的农民起义。一时间狼烟四起，战火熊熊，刘家的朝廷宛如大厦将倾，岌岌可危…;…;正所谓乱世出英雄，就在这时间，曹操、公孙瓒、袁术、袁绍、吕布、刘备、孙策、关羽、张飞、诸葛亮等各路豪杰不断涌现，从群雄逐鹿到赤壁之战，从魏蜀吴三国鼎立到三分归一统，波澜壮阔的三国时代的大幕缓缓拉开…;…;《烽烟三国》围绕关羽的忠义精神而展开，从邂逅忠义到保护忠义，从追随忠义到献身忠义， 每一幕都表现了他对忠义不同角度的诠释。作品从那片美丽的桃花林开始，从三兄弟祭天盟誓的誓言开始，沿着魏、蜀、吴三国战争格局的历史粗线，逐渐深入到关羽一生追随刘备，并与曹操、孙权之间展开的各种周旋。,image/100t0q000000g7q5q19C3_D_256_180.jpg
105,2021105,石宝寨,50,石宝寨位于重庆市忠县境内长江北岸，距离忠县45公里。因此地临江处有一块十多丈高的巨石，相传为女娲补天所剩的五彩石，故称：石宝。明代谭宏起义，曾占据此处以为山寨，石宝寨故而得名。石宝寨倚玉印山而建，倚山势而起，造型奇特。由寨门、寨身、阁楼（寨顶石刹）组成，共12层，全木质结构。始建于明万历年间，原为9层，隐含“九重天”之意，顶上3层为1956年修补建筑时所建。寨顶筑有古刹天子殿，以岩为墙，巍峨壮观。古刹后殿，有一石孔，口大如杯，称“流米洞”。寨内有三组雕塑群像，其一为巴蔓子刎首保城的故事，其二为张飞义释严颜的三国故事，其三为巾帼英雄秦良玉的故事。寨顶有古刹一座，名“兰若殿”；寨下有古朴雅致的石宝街。石宝寨也是中国目前仅存的几座木结构建筑之一，被称为“世界八大奇异建筑之一”。,image/10011f000001h392cBD72_D_256_180.jpg
106,2021106,白帝城景区,0,白帝城坐落在奉节县东部瞿塘峡西口的白帝山上，因三国时期刘备讨伐东吴兵败，白帝城托孤而闻名于世。这里历来为兵家必争之地，还是观看瞿塘峡“夔门”的最佳地方，现在这里已成为游览长江三峡的必游之地。白帝城东依夔门，原本三面环水，在三峡大坝蓄水以后，白帝城成为一座水上孤岛，目前有廊桥与岸边连接，可步行抵达。城内建有白帝庙，供奉的是刘关张及刘备托孤的彩塑。白帝庙内的明良殿、武侯祠、观星亭等建筑均为明清时代所建，古朴典雅，庄严肃穆。此外，不可错过的是明良殿东、西两侧的两处碑林，陈列着从隋代至清代的70多块完好的石碑，其中东碑林的《凤凰碑》和《竹叶碑》风格独特，精美华丽，是最引人注目，堪称瑰宝。白帝山是远观“夔门天下雄”的绝佳位置。登上半山腰，可掏出一张10元人民币来比照一下，眼前的壮丽景色正是钱币背面的景观。,image/0100f1200084nyrbaD3F7_D_256_180.jpg
107,2021107,巫山小三峡,120,巫山小三峡不仅有青山奇峰，更有留存千古的巴人悬棺、船棺和古寨等历史遗迹。巫山小三峡是长江三峡支流大宁河下游在巫山县境内的龙门峡、巴雾峡、滴翠峡的总称，全长约60公里。游玩小三峡的方式是乘坐游船从大宁河宽谷开始，龙门峡、巴雾峡、滴翠峡一路玩过去后，再原路折返，全程约3小时，在滴翠峡的终点停泊点，可以换乘小船游玩小小三峡。从巫山县游船码头乘船进入巫溪大宁河，经过新龙门大桥，即进入龙门峡。从龙门峡口至银窝滩的主峡区长约3公里，由狮守门、灵芝峰、银窝滩、抹角滩等组成。两山对峙，两侧峭壁如削，露出一线蓝天，仿佛一道大门，故称龙门峡。银窝滩水急滩险，船行其间，可以亲身体会“巴水急如箭，巴船去如飞”的惊险刺激。出了银窝滩是一段山舒水缓的宽谷地带，经过琵琶州，闯过抹角滩，即进入巴雾峡。巴雾峡又名铁棺峡，因东岸离水面4、5米高的绝壁石缝中，有一具黑色的俗称“铁棺材”的悬棺而得名。据考证“铁棺”是战国时期的巴人悬棺，因其色似铁故称铁棺材。巴雾峡从乌龟滩至双龙，长约10公里，山高谷深云雾迷蒙，两岸峭壁上钟乳石林立，千姿百态，妙趣横生。滴翠峡是小三峡中尤为秀丽的一段峡谷，从双龙镇至涂家坝长约20公里。滴翠峡两岸峭壁耸立，林木葱翠欲滴，是夏日避暑的好去处。谷内有水帘洞、摩岩佛像、绵羊滩、登天峰、赤壁摩天、飞云洞等景观，无不更具特色。尤其令人震撼的是一片高达数百米的峭壁，如刀削一般直插云天，在阳光的照射下金光闪闪，这就是有名的赤壁摩天。小三峡中有几段宽谷，河床上布满了各种五颜六色的卵石，石上有瑰丽的花纹，这就是有名的“三峡石”。可以在这里捡一点回去，无论是自己把玩还是送亲朋好友都是不错的。,image/10090700000025ji9204A_D_256_180.jpg
108,2021108,小小三峡,0,,
109,2021109,巫峡,0,巫峡位于重庆巫山县和湖北巴东县之间，西起巫山大宁河口，东至官渡口，绵延45公里，是三峡中最长最大的峡谷，俗称大峡，它峡长谷深，奇峰突兀，峡谷幽深秀丽，素以“秀”著称。巫峡是三峡中最连贯、最整齐的峡谷，分为东西两段，西段由金盔银甲峡、箭穿峡组成，东段由铁棺峡、门扇峡组成。整个峡谷奇峰突兀，怪石嶙峋，仿佛一条迂回曲折的画廊。著名的巫山十二峰分别坐落于两岸，南北各六。十二峰绮丽如画，姿态万千，是巫峡的精华所在。十二峰中尤以神女峰最为著名，峰上那一挺秀的石柱恰似亭亭玉立的少女。她每天最早迎来朝霞，又最后送走晚霞，故又称“望霞峰”。但是坐船游览巫峡的话，只能望见九座，江南的三座（上升峰、起云峰、净坛峰）必须弃舟登岸，在青石镇附近才可以看到。巫峡谷深狭长，日照时间短，峡谷中的水蒸气蒸腾不散，容易形成云雾。云雾千姿万态，似游龙、玉带、瀑布、轻纱，在阳光的照耀下，曼妙无比，形成著名的巫峡佛光。唐朝诗人元稹留下“曾经沧海难为水，除却巫山不是云”的千古绝唱，正是对巫山云雾的精彩描述。巫峡名胜古迹众多，除了著名的巫山十二峰外，还有陆游古洞、大禹授书台、神女庙遗址、孔明石碑等，无不以深厚的历史底蕴吸引着各地游人。游玩巫峡最合适的方式就是从巫山县的长江渡船码头乘船顺流而下，一路观赏壮丽的巫山十二峰和飘渺的巫山云雨。,image/100o1f000001gp5nn83B6_D_256_180.jpg
110,2021110,神女峰,0,神女峰又叫望霞峰、美人峰，是巫山十二峰之一，位于巫山县城东约15公里处的巫峡大江北岸。巫山十二峰各有特色，有的若金龙腾空，有的如雄狮昂首，有的像少女亭亭玉立，有的似凤凰展翅，各个千姿百态，妩媚动人，其中尤以神女峰最为秀丽有名。巫峡大江北岸。一根巨石突兀于青峰云霞之中，宛若一个亭亭玉立、美丽动人的少女，故名神女峰。每当云烟缭绕峰顶，那人形石柱就像披上薄纱似的，更显脉脉含情，妩媚动人。古代神话中，相传神女峰是西王母幼女瑶姬的化身，曾助夏禹开錾河道排除积水。水患消除后，为保行船平安而留在巫山，因而博得后人尊敬奉祀。神女峰对岸飞凤峰下现存授书台，据说是瑶姬授书夏禹处，县城东西原有神女颂，后来改名凝真观。,image/100r1f000001gonq18E5B_D_256_180.jpg
111,2021111,巫山十二峰,0,巫山十二峰分别坐落于巫山县东部的长江两岸，江南江北各有6峰，各距离县城有10至30公里不等。江北六峰有：登龙、朝云、圣泉、望霞(神女)、集仙、松峦，均一一可见。江南六峰的净坛、起云、上升隐于岸边山后，只有飞凤、翠屏、聚鹤可以见得。十二诸峰姿态万千，绮丽如画，古往今来。擅奇天下。“放舟下巫峡，心在十二峰”这句古诗词说出人们对十二峰的倾慕之情。巫山十二峰除峰形秀丽多姿外，变幻莫测、来去无踪，巫山云雨也大大增加它的神秘色彩。峡区山高谷深、蒸郁不散的湿气，沿山坡冉冉上升着，有时会形成浮云细雨，云雾之中，有时会化作滚滚乌云，有时会变成茫茫白雾。十二峰便会时隐时现，疑似仙境一般。,image/01028120006wenhrv65B0_D_256_180.jpg
112,2021112,三峡大坝旅游区,0,三峡大坝是一座规模宏大的水利枢纽工程、水电站。大坝旅游区目前开放了坛子岭、185观景平台、截流纪念园等景点，坝顶不对外开放。在北岸的坛子岭可以俯视大坝，这是观赏三峡大坝全景的较好位置；坛子岭以西是185平台，因为海拔185米而得名，同样位于北岸，可平视大坝；而在南岸的截流纪念园，则是大坝的下游，在这里可仰视大坝，截流纪念园内设有展室，你可以通过展室内的图文资料了解三峡工程。,image/0101t12000818o390D3F3_D_256_180.jpg
113,2021113,185观景平台,0,185观景平台，位于三峡大坝景区，长江的北岸，坛子岭以西，因为海拔185米而得名。这里位于坝顶公路的左岸端口处（长江北岸），与坝顶齐高。来到观景平台时，可以近距离、用几乎平视的角度观看三峡大坝，感受大坝雄姿，同时领略大坝上游宽阔的水面。游客进入景区后，在“游客换乘中心”乘坐景区观光车，先游览坛子岭，再乘坐观光车来到185观景平台游玩。这里也是游客在景区内近距离拍摄三峡大坝坝体的好地方。在这里游玩拍照留影后，游客可以再次乘坐观光车，前往长江南岸的截流纪念园游玩。,image/100h1f000001grtuh70C1_D_256_180.jpg
114,2021114,坛子岭,0,坛子岭，是三峡坝景区较早开放的区域，因为其山体形状酷似倒扣的泡菜坛子而得名，该区域所在地为大坝建设的勘测点，海拔262.48米，是三峡工地的制高点，因此这里也是观赏三峡大坝全景色的好位置。坛子岭修建了上下行双向自动扶梯，可乘扶梯直达坛子岭观景台。站在坛子岭观景台眺望，三峡大坝就在眼底展现，白色的坝身横截在长江之上，安静祥和，每到汛期开闸泄洪时，则呈现出万马奔腾之势。还可以在一边的双向五级船闸内，看到一艘艘船停在闸内等待过船闸。在坛子岭向远方望去，隐约间能看到西陵峡黄牛岩的秀丽风光和秭归新县城。坛子岭整个景区里还包括有浮雕群、钢铁大书、亿年江石模型室和绿化带等。,image/CggYGVZABwKAN0Y5ABTyKMbivtk244_D_256_180.jpg
115,2021115,三峡垂直升船机,0,乘豪华游轮，感受三峡垂直升船机，体验乘百米“升船电梯”。三峡升船机被誉为三峡工程最后的“谜底”，当它向世界揭开其神秘面纱后，许多外国专家都感叹中国人又完成了一项不可能完成的任务。三峡升船机就像在40层楼的建筑上安装了一个巨大的电梯，可以连同承船厢一起将船舶一次提升113米，最大提升重量15500吨，相当于同时提升20万人。整个提升过程约10分钟，船舶通过三峡升船机过坝只需要四十分钟，相比于以前翻坝公路所需一整天、五级船闸所需四个小时，三峡升船机是名副其实的电梯过坝“快捷通道”。长江三峡5号离开承船厢驶入大坝上游，只见眼前“截断巫山云雨，高峡出平湖”的景色所震撼，不禁为国人利用自然、改造自然的智慧所折服。三峡升船机的投入运行，充分地体现了中国制造的强大实力，极大地振奋和鼓舞了国人的信心，也让我们离“中国梦”更近一点。,image/01A40120008advhov7432_D_256_180.jpg
116,2021116,三峡人家,180,三峡人家风景区位于长江三峡中奇幻壮丽的西陵峡境内，由山上人家、水上人家、溪边人家三个区域组成。在这里，你可以通过船游与步行相结合的方式，全方位、多角度领略三峡原生态的自然风光。景区每天有丰富多彩的民俗表演，有机会亲身参与其中，深刻感受古老而神秘的巴楚文化。从宜昌市区出发，可以通过公交车或者游船到达景区，全程约1-2小时。景区的游览区位于长江的南岸，游客必须在北岸“游客服务中心”旁的“胡金滩码头”坐渡船到南岸，所以景区门票是和往返渡船票捆绑销售的。景区可以分为山上人家（靠近索道站码头）、水上人家、溪边人家（靠近龙进溪码头）三个区域，其中水上人家和溪边人家是连在一起的，都在长江边，步行游览即可。而山上人家的各个景点都分布在江边的山上，游玩时可以步行爬山，也可以做索道上、下山。游客可以根据自己的喜好选择游玩的顺序，游玩的顺序不同，在北岸乘坐渡船时选择的线路也有所不同。整个景区绿树葱葱，溪水潺潺，犹如进入了一个大氧吧。在山上人家区域，游客可以观赏到当地特色民居“吊脚楼”，并在楼内的各个居室了解到本地先民的生活场景。而在山中的人造景点“巴王宫”内，可以欣赏到具有古巴人风情的仿古表演。此外，矗立在悬崖绝壁之巅的“灯影石”，也是拍照留影的好地方。下山后，沿着长江往下游方向走去，不远处就是水上人家和溪边人家。在水上人家区域内有“船工号子”的表演，号子既有雄壮激越的音调，又有悦耳抒情的旋律，听着这些古老的曲调，仿佛看到了昔日船工们在长江中穿激流、过险滩的艰辛生活。水上人家附近就是长江和龙进溪的交汇处，溪上人家就在这里。这里依山傍水，一半着陆，一半入水，青山绿水之间，景色如画。在这里能看到溪边洗衣服的幺妹子和在溪流中荡舟的本地姑娘，清新美丽。溪水边的山坡上分布着很多的阁楼，楼内展示了当地溪上人家的日常生活，还有精彩的抛绣球、抢亲、入洞房和纤夫拉纤的表演，不少演出还会邀请游客亲自参与，比如扮演新郎等。,image/0104h1200051da7592FC4_D_256_180.jpg
117,2021117,屈原故里,0,屈原故里景区，位于宜昌市秭归县城内。秭归县是战国时代伟大诗人屈原的故乡，在老秭归县城东门外（现在已被淹没），矗立着一座高大的牌坊，上书“屈原故里”四字。如今的屈原故里景区内，核心景点就是原物搬迁过来的屈原祠。原屈原祠，位于秭归与香溪之间有一块沙滩，传说是屈原遗体安葬处，后取名“屈原沱”，沱上建有屈原祠，修建葛洲坝工程和三峡工程时两次搬迁。如今景区内的屈原祠，面向东南，与三峡大坝正面相对，有山门、碑廊、前殿、乐舞楼、正殿、享堂、屈原墓（屈原衣冠冢）等建筑组成。在景区内，还有龙舟博物馆、端午习俗馆、高峡平湖观景平台等景点，游客还可以在这里参观以新滩古民居、峡江石刻、峡江古桥等为重点的三峡古民居区。景区内还复制了屈原出生地的一些景点，如：香炉坪、 照面井、玉米三丘等，这些景点根据传说都和屈原有着密切的联系，保留了当年屈原的生活遗迹。,image/100f1f000001gq9vz94D8_D_256_180.jpg
118,2021118,双桂山国家森林公园,0,双桂山国家森林公园，位于重庆市丰都县的长江之滨，总面积100公顷，公园内林木苍翠、百鸟争鸣，涧壑流泉、云蒸霞蔚，素有险、幽、古之称，为长江三峡风景区接待游人较多的游览胜地。双桂山国家森林公园主要景点有鹿鸣寺、苏公祠、恩来亭、护国寺、良缘亭、贺龙阁、孔庙等。目前丰都除拥有历史文化古迹和名山、双桂山风景区外，还相继开放了鬼国神街、阴同鬼街、邪毒城、民俗馆等观光景点、还有龙河沿江风景旅游线、包峦猿家天然溶洞、升天塔、十八层地狱、溜沙坡、仙岛度假村、四坪避暑山庄等景点。双桂山经过数年的植树造林，山上现有不同品种的树木50余万株，花木100多个品种、其中珍贵树木20余种、竹园、桂园、香蕉园、桃园已有了规模。每逢“鬼城”庙会（农历三月初三）和重大节日，这里会举办富有传奇色彩的灯会。四方香客云集。烛光映天、香烟缭绕、钟鼓齐鸣。,image/10090m000000diibrF5E7_D_256_180.jpg
119,2021119,夔门,0,,image/100b0e00000077v3t348B_D_256_180.jpg
120,2021120,瞿塘峡,0,瞿塘峡，长江三峡的起点。西起奉节县白帝城，东至巫山县大溪镇，全长约8公里，是三峡中最短的一个，却最雄伟险峻。峡谷西端入口处，两座山夹江而立，宽度不足百米，称为“夔门”，素有“夔门天下雄”之称。游玩瞿塘峡，只能乘坐三峡游船，观赏两岸风光。峡谷西端入口处的左边是赤甲山，右边是白盐山。目前通行的10元纸币背后的图案，即是入口处的夔门。如果坐船经过该段，一定要拿出来合影。泛舟峡谷中，烈日当空之时，赤甲山上被氧化的红色岩石象熊熊烈火在燃烧，白盐山则银光灿灿，似白盐堆积，所以自古既有“赤甲晴晖”和“白盐曙色”的说法。峡江两岸，有很多摩崖石刻，以白盐山粉壁墙最为壮观，绝壁上镌刻着数十幅石刻，其中最大的是孙元良将军写的“夔门天下雄，舰机轻轻过”和冯玉祥将军所写的“踏出夔巫，打走倭寇”。三峡工程蓄水之前，两岸有“八阵图”、古栈道遗址等景点，也有徒步观光的路线。但三峡蓄水以后，八阵图、古栈道等景观都被淹没。,image/100u1f000001gq9h908FB_D_256_180.jpg
121,2021121,神女溪,60,神女溪，当地人又称为“美女溪”，溪长15公里，由于水面湍急、溪浅道窄，其中有10公里为人迹罕至的原始山谷。三期蓄水后，可到溪内峡谷纵深处探密，优美的风景与原生态居民“惊现”在游人面前，昔日只有少数摄影家知道的奇峰丽景，将成为三峡游的新亮点。神女溪是随三峡工程建设而新开发的旅游景区，距重庆市巫山县城20公里，位于神女峰对岸、巫峡南岸，景区风光绮丽、静谧宜人，恍若隔世，再往溪流上游寻行，可以到达两河口一线天深处、净坛峰风景区，其中神女溪一线天风光旅游探险攀岩探险者的乐园。神女溪内景点：净坛峰；人影壁；嫦娥奔月；板壁岩；定海神针；美女上轿；石柱子、八仙凳；会仙台；仙掌峰；飞凤峰；龙头峰；骏马峰；起云峰；上升峰；骏马归栏；人影壁；嫦娥奔月；炮花塘；九元山；鲤鱼仙子 石和尚；陀子岩层七女塘；帕链潭；炮花塘。,image/100s1f000001gx5hn870B_D_256_180.jpg
122,2021122,重庆国泰艺术中心,0,国泰艺术中心由国泰大戏院和重庆美术馆组成，2006年9月正式定名为国泰艺术中心。基本功能定位为“依托商业中心，面向文化市场，服务大众需求”。国泰艺术中心与商业、文化广场结合，将重整渝中半岛城市整体形象的新秩序，是推动国际文化交流的重要场所。国泰艺术中心采用中国传统的民族风格，体现浓厚的巴渝文化，老剧院的一些元素将得以保留。艺术中心的大楼主体为红色，象一团燃烧的“篝火”，也象一艘起航的舰。国泰大戏院以一个800座的中型剧场为主要组成部分，是以演出音乐歌舞剧剧种为主兼顾传统戏剧等剧种的综合性剧场；还包括两个350座的小剧场，其中一个兼作音乐厅并考虑进行合唱演出，以自然生为主。另一个小剧场兼作多功能厅同时具备媒体艺术展示和艺术报告的条件，以电声为主。重庆美术馆定位以展出传统的国画、油画、版画和小型雕塑为主，兼顾摄影艺术、装饰艺术、行为艺术和工艺品的展示，并能够承接国内外工艺美术品的展览和举办各类文化艺术交流活动。共有8200平方米。在展厅中间，一条转折的红色钢架楼梯与6楼展厅相连。爬上转折楼梯，在转折处往下看，立体广阔的空间效果，让人感觉进入了“天空之城”，要是摆上画作，会更有感觉，美术馆的空间感是一大亮点。除了大型展览，美术馆的25个玻璃房子还可以为艺术家们举办个人展览。在现场看到，每个玻璃房面积近100平方米，且都有一扇近20平方米的落地窗。计划在里面安装投影设备，在玻璃窗上做城市形象的宣传。,image/100a1f000001grjkm5F86_D_256_180.jpg
123,2021123,华生园金色蛋糕梦幻王国,0,,
124,2021124,重庆欢乐谷,180,重庆欢乐谷主题公园占地约50万平方米，分为欢乐时光、梦幻岛、飓风湾、恐龙森林、老重庆、河谷矿山小镇六大主题区，共设置百余项娱乐体验项目，配以五大演艺六大节庆，精彩诠释多元欢乐。,image/100q0q000000gcpqb572B_D_256_180.jpg
125,2021125,达古冰川风景区,200, 达古冰川风景区千百年来一直像一位身居闺中的姑娘，不为外人所知晓，直至1992年日本科学家通过卫星发现了它。每年7-9月间，四川省登协都会在这里举办大型登山大会，届时各路登山爱好者纷纷集结于此，非常热闹。公园分为达古冰山园区和卡龙沟园区，达古冰川园区以海洋性现代山岳冰川地貌景观为核心，拥有多种类型海洋型现代山岳冰川，另有类型众多的古冰川遗迹。卡龙沟园区则以独具特色、规模宏大的钙华景观为核心地质遗迹资源，兼具多个不同种类丰富多彩的自然景观为一体。进入景区，乘坐环保观光车沿着黑水河逆流而上，一路可以游玩金猴湖、红军湖和则娜措等几个高山海子。在迎宾湖可以乘坐索道直达达古冰川一号冰川，而仙女湖更是远观洛格斯雪山的好位置。,image/100f1f000001gqbyzF1E3_D_256_180.jpg
126,2021126,古尔沟,42,,image/100m1f000001gzonj0C43_D_256_180.jpg
127,2021127,毕棚沟,80,毕棚沟位于阿坝州理县朴头乡梭罗沟境内，以其优美的自然风光、完好的自然生态景观而著称，是国内知名的红叶观赏圣地。如果不是徒步穿越的户外玩家，游览毕棚沟相对简单。从景区大门购票进入后，乘坐景区观光车经龙王海、娜姆湖后，可直达上海子接待中心，全程约26公里。沿途一路有雪山伴随，且有多处红叶观赏点。到达上海子后稍事休息，之后可乘坐景区电瓶车继续向上抵达磐羊湖，游玩后原路返回。在上海子还可以选择徒步或者骑马，到燕子岩窝全程约9公里，路况良好。毕棚沟一年四季各有特色，但是观赏时间推荐秋季的9-10月。每年这个时候，沟内枫叶艳红似火，湖光山水，与周围的雪山构成一幅迷人的画卷，五彩斑斓，非常有意境。游玩毕棚沟一般无需住宿，进沟时记得带一些饮料和高热量的食物，如巧克力、牛肉干之类即可。,image/CggYHFaMs1aADMTLAArLaLFJCUA603_D_256_180.jpg
128,2021128,长嘉汇商业步行老街,0,,
129,2021129,重庆杜莎夫人蜡像馆,0,"起源于1835年英国伦敦的蜡像馆品牌。重庆杜莎夫人蜡像馆位于南滨路133号弹子石老街內，与解放碑和江北嘴两大CBD遥相呼应，周边交通十分便利。约2000平方米的场馆区内，精心规划了八个星光熠熠的主题展区，不仅有栩栩如生的名人蜡像和各式经典场景，更有融入山城特色的布景与趣昧横生的互动体验。重庆杜莎夫人蜡像馆是西南地区首家杜莎夫人蜡像馆，也是继中国香港、上海、武汉、北京之后的中国第五家，同时它也成为全球第二十家杜莎夫人蜡像馆。场內有“环球影视”、“体坛猛将”、“电视直播室”、“世界领袖”、“世界文明”、“幕后之旅”、“音乐先锋”、“星秀南滨”等八个主题展区。馆內有60余尊蜡像,包括电影明星、电视幕后、人文科学、历个物、世界领袖、体育明星、乐坛明星等，可让参观者有机会与心爱的偶像做近距离的接触。",image/100l080000002yzj0B3A1_D_256_180.jpg
130,2021130,重庆工业文化博览园,0,重庆工业文化博览园是一处以工业文化为核心主题的旅游景点。以大渡口区重钢集团原址为基础，依托其工业遗存打造而成。,image/1A0f1a0000018ocgi2F11_D_256_180.jpg
131,2021131,上清寺,0,,image/10011f000001h354j2EFE_D_256_180.jpg
132,2021132,峨岭公园,0,,image/1A0p190000016uv33BC63_D_256_180.jpg
133,2021133,黄桷坪涂鸦艺术街,0,黄桷坪涂鸦艺术街位于重庆市九龙坡区黄桷坪辖区，起源于黄桷坪医院，止于501艺术库。这里的艺术氛围非常浓厚，但在很早之前这里不过是一条破旧的街区，后来经过艺术家们的改造，成为了一个极具艺术气息的街区。满眼望去都是五颜六色，形形色色的涂鸦，十几米高的墙面上都是密密麻麻的涂鸦作品，走到哪里都可以看到四周的涂鸦，还可以看到一些零散的雕塑等。,image/100k1f000001gui4hD8ED_D_256_180.jpg
134,2021134,501艺术基地,0,"重庆501艺术基地是由重庆市国有文化资产经营管理有限责任公司牵头打造的当代艺术基地，并委托华戈公司进行品牌管理，是重庆市""文化产业专项资金""扶持项目。现有60多位艺术家入住，2006年10月正式挂牌亮相，全面对社会公众开放。重庆的501艺术基地，以优惠政策吸引艺术家入驻，已有四川美术学院70余名中青年艺术家在此建立了工作室，涵盖油画、国画、雕塑、服装设计等多种艺术门类并设有一家非赢利的当代美术馆和一家艺术沙龙。501艺术基地已被评为“重庆市创意产业基地”，在重庆及国内的影响力逐渐扩大。先后有英国、加拿大、瑞典、新加坡等地的艺术家、艺术机构前来考察和访问交流，也有外国艺术家留驻基地开展艺术创作、举办展览活动。艺术家工作室、艺术酒吧等空间的开放，也使501艺术基地展示出具有国际化色彩的“Soho式艺术区”。在这里，当代艺术与历史文脉及城市生活环境的 有机结合，使“501”演化为一个极具活力的中国当代艺术与生活的崭新模式，对各类专业人士及普通公众产生了前所未有的强大吸引力。",image/100a0u000000jgk052207_D_256_180.jpg
135,2021135,南之山书店·Origin,0,,
136,2021136,重庆洪崖洞民俗风貌区 ,0,,
137,2021137,黄桷垭老街,0,,image/1A031f000001gqhb8F9B7_D_256_180.jpg
138,2021138,南山风景区,0,重庆南山风景区位于重庆长江南岸，并不是一座山，而是一片山脉。这里的一棵树观景台，是观赏山城夜景的好地方；南山植物园是重庆市民春赏花、夏避暑的去处；这里还有抗战博物馆。南山风景区号称重庆的后花园，景区内的南山植物园荟萃中外名花1000余种，是春日赏花的好去处。夏季这里的气温比市中心低几度，成为很多人散步乘凉的好去处。如果你对陪都的历史和建筑遗址有兴趣，不妨到抗战遗迹博物馆转一圈，这里众多的中西合璧的官邸和别墅一定会让你大饱眼福。还可以沿着黄桷古道会到达老君洞，一座依山而建的道观，始建于唐代。逛累了，还可以到附近闻名的泉水一条街大快朵颐，据说这里的泉水鸡是用本地泉水烹调的土鸡，味道很好。晚上到一棵树观景台感受一下重庆的夜景吧，观景台位于南山山腰，可以俯瞰渝中半岛、南岸区，包括两江汇合的景象，山灯与江水交相辉映。,image/100d1f000001gotcx5C3B_D_256_180.jpg
139,2021139,石井坡,0,,image/01A32120006zb5b7s9302_D_256_180.jpg
